2,100.02,1,87.94,3.25
3,100.02,2,137.11,3.75
4,70.02,1.33,8.40,0.99
5,70.02,2.67,15.77,1.38
6,70.02,4,20.23,1.29
7,90,2,44.79,2.20
8,90.02,3,63.33,2.31
9,99.99,3,117.12,4.54
9,99.99,3,125.10,2.89
11,120.02,1,141.04,3.72
12,120.01,2,231.69,3.90
13,120.01,3,262.03,5.30
14,140.02,1,245.52,4.69
15,139.99,2,372.53,4.62
16,139.96,3,378.38,5.01
17,160.01,1,311.03,5.21
18,160.01,2,443.48,6.00
19,160.01,3,437.93,5.52
20,180.01,1,328.34,5.71
21,179.97,2,478.11,6.59
23,180.01,3,484.31,5.76
24,199.95,1,377.75,5.18
25,200.01,2,533.17,8.24
26,200.01,3,538.30,6.29
27,250,0.5,611.61,6.61
28,250,1,539.77,9.95
29,300,0.5,621.31,7.69
30,300,1,393.40,6.16
31,324.99,0.5,220.87,3.95
32,325,1,196.95,5.53
34,349.99,0.5,108.03,2.95
35,349.99,1,82.98,2.99
36,334.9,1,19.07,1.44
37,310,1,5.17,0.76
38,290,1.5,2.43,0.55