20138,99.98,0.333333333,3140143.313,125227.6196
20139,100.01,0.333333333,2755280.231,108351.7908
20140,100.01,0.333333333,3014360.406,119663.1336
20141,49.63,2,229463.944,20279.17199
20142,49.63,2,226415.9085,22510.94453
20143,49.63,2,231336.2786,22140.62638
20144,59.86,1.833333333,519096.0213,34090.19768
20148,59.88,1.833333333,523331.6599,32715.53493
20149,59.88,1.833333333,544562.0335,30394.23717
20150,69.99,1.5,958116.0253,50318.07541
20151,70,1.5,1024302.678,53849.02053
20152,69.99,1.5,1027000.771,51062.8914
20153,80,1.5,2302097.764,93353.84916
20154,80,1.5,2283280.157,92829.921
20158,80,1.5,2241532.586,97411.79289
20159,90,0.666666667,2192341.701,92185.54609
20160,90,0.666666667,2092514.123,90871.09684
20161,89.99,0.666666667,2188216.501,92124.87751
20162,100,0.5,3309963.305,129498.4018
20163,119.97,0.333333333,8338992.356,301618.6476
20164,119.97,0.333333333,7199620.777,262133.0739
20165,119.97,0.333333333,6513030.536,243877.9394
20169,139.94,0.333333333,20122998.96,701297.6973
20170,139.94,0.333333333,13856008.81,489393.5978
20171,139.95,0.333333333,10644848.74,378771.6539
20172,159.91,0.25,17800916.82,619520.4251
20173,159.88,0.25,10575961.45,383478.9592
20174,159.88,0.25,7300254.017,267430.9
20175,179.87,0.25,10275956.55,368110.3671
20179,179.9,0.25,2917178.131,114503.32
20180,179.9,0.25,2243309.36,90384.43062
20181,199.88,0.25,3957052.846,150799.6687
20182,199.9,0.25,1221003.629,60096.45885
20183,199.88,0.25,618872.1421,37534.2758
20184,219.87,0.25,930578.938,46283.31441
20185,219.87,0.25,632475.4522,38051.2512
20189,219.87,0.25,495608.981,31196.11916
20190,119.93,1,17389.67962,10336.05198
20191,119.99,1.5,13714.95461,9824.762845
20195,139.99,3,112547.9812,17564.88753
20196,139.99,3,101294.2443,14029.30781
20197,179.99,2.5,383421.1469,28791.5643
20198,179.99,2.5,370369.5761,22697.60477
20199,199.94,0.5,170492.4392,20340.01233
20200,199.95,0.5,138941.3479,16816.53632
20201,219.93,0.5,281591.6823,23273.50566
20202,239.92,0.5,522888.2228,31642.85731
20206,239.92,0.5,345552.5264,24953.04852
20207,239.93,0.5,235246.6472,37141.74679
20208,239.92,0.5,223041.4522,20608.49776
20209,259.65,0.5,339022.0327,26196.32577
20210,259.91,0.5,184886.2302,23044.21532
20211,259.91,0.5,190704.3667,17586.93631
20212,279.9,0.5,239619.8523,22293.1664
20216,279.93,0.5,200622.0952,20533.02774
20217,279.93,0.5,106437.1318,15072.29686
20218,299.93,0.5,129545.2882,16455.07531